ratA~~~ratB,;ratA;ratB,Outer membrane protein;hypothetical protein;Outer membrane protein RatA;Inverse autotransporter beta-barrel domain-containing protein;putative outer membrane protein,ONMMKP_04317,IKCLMC_01290,PKJKAM_02769,ODDLKH_03016,LNHIMF_02645;LNHIMF_02644,AJBGEP_02685;AJBGEP_02684,HFCAGB_02787,GEGEGB_00375;GEGEGB_00374;GEGEGB_00373;GEGEGB_00376,
group_2889,,hypothetical protein,ONMMKP_01346,,,,,,,,
group_2884,,hypothetical protein,,,,ODDLKH_01665,,,,,
group_2876,,hypothetical protein,,,,,,,,,BEJGEH_04378
group_2875,,hypothetical protein,,,,,,,HFCAGB_02233,,
group_2874,,hypothetical protein,,,,,,,HFCAGB_00637,,
group_2860,,hypothetical protein,,,,,,,,GEGEGB_04510,
group_2859,,hypothetical protein,,,,,,,,GEGEGB_03972,
group_2858,,hypothetical protein,,,,,,,HFCAGB_01210,,
group_2857,,hypothetical protein,,,,,,,HFCAGB_01094,,
group_2854,,hypothetical protein,,,,,LNHIMF_00647,,,,
group_2848,,hypothetical protein,,,,,,,,GEGEGB_01978,
group_2846,,hypothetical protein,,,,,,,HFCAGB_04716,,
group_2833,,hypothetical protein,,,,,,,HFCAGB_00308,,
group_2832,,hypothetical protein,,,,,LNHIMF_04275,,,,
group_2825,,hypothetical protein,ONMMKP_01594,,,,,,,,
group_2815,,hypothetical protein,,,,,,,,,BEJGEH_00215
group_2806,,hypothetical protein,,,,,,,,,BEJGEH_04242
group_2793,,hypothetical protein,,,,,LNHIMF_00565,,,,
group_2790,,hypothetical protein,,,,,,,,GEGEGB_04575,
group_2782,,hypothetical protein,,,,,,,,,BEJGEH_00903
group_2781,,hypothetical protein,,IKCLMC_02394,,,,,,,
group_2775,,hypothetical protein,,,,,,,,GEGEGB_04773,
group_2774,,hypothetical protein,,,,,,,,GEGEGB_04476,
group_2769,,hypothetical protein,,IKCLMC_02347,,,,,,,
group_2753,,hypothetical protein,ONMMKP_01355,,,,,,,,
group_2744,,hypothetical protein,,,,,LNHIMF_04263,,,,
group_2743,,hypothetical protein,,,,,LNHIMF_00322,,,,
group_2736,,hypothetical protein,ONMMKP_01341,,,,,,,,
group_2733,,hypothetical protein,,,,,,,,,BEJGEH_04243
group_2730,,hypothetical protein,,,,,LNHIMF_03947,,,,
group_2728,,hypothetical protein,,,,,LNHIMF_00312,,,,
group_2724,,hypothetical protein,,IKCLMC_03343,,,,,,,
group_2719,,hypothetical protein,,,,,,,,GEGEGB_04531,
group_2711,,hypothetical protein,ONMMKP_00770,,,,,,,,
group_2710,,hypothetical protein,,,,,,,,GEGEGB_04520,
group_2709,,hypothetical protein,,,,,,,,GEGEGB_04147,
group_2706,,hypothetical protein,,IKCLMC_01438,,,,,,,
group_2700,,hypothetical protein,,,,,,,,GEGEGB_04007,
group_2698,,hypothetical protein,,,,,LNHIMF_00656,,,,
group_2693,,hypothetical protein,ONMMKP_01884,,,,,,,,
group_2689,,hypothetical protein,,,,,,,,GEGEGB_04506,
group_2688,,hypothetical protein,,,,,,,,GEGEGB_00920,
group_2675,,hypothetical protein,,,,,,,,,BEJGEH_01530
group_2660,,hypothetical protein,ONMMKP_02957,,,,,,,,
group_2659,,hypothetical protein,ONMMKP_01352,,,,,,,,
group_2658,,hypothetical protein,,,,,,,,GEGEGB_00923,
group_2650,,hypothetical protein,ONMMKP_02284,,,,,,,,
group_2633,,hypothetical protein,ONMMKP_01360,,,,,,,,
group_2630,,hypothetical protein,,,,,,,,,BEJGEH_04598
group_2622,,hypothetical protein,ONMMKP_04655,,,,,,,,
group_2609,,hypothetical protein,,IKCLMC_01437,,,,,,,
group_2591,,hypothetical protein,ONMMKP_00740,,,,,,,,
group_2583,,hypothetical protein,,,,,,AJBGEP_02128,,,
group_2581,,hypothetical protein,ONMMKP_02947,,,,,,,,
group_2576,,hypothetical protein,,,PKJKAM_03158,,,,,,
group_2572,,hypothetical protein,,,,,,,,GEGEGB_02716,
group_2569,,hypothetical protein,,,PKJKAM_01842,,,,,,
group_2560,,hypothetical protein,ONMMKP_01081,,,,,,,,
group_2557,,hypothetical protein,,,,,,,HFCAGB_04746,,
group_2550,,hypothetical protein,,,,,,,,,BEJGEH_00298
group_2548,,hypothetical protein,,,,,,,,GEGEGB_01452,
group_2538,,hypothetical protein,,,,,LNHIMF_01607,,,,
group_2537,,hypothetical protein,,,,,LNHIMF_00644,,,,
group_2529,,hypothetical protein,,,,,,,HFCAGB_00305,,
group_2484,,hypothetical protein,ONMMKP_01879,,,,,,,,
group_2468,,hypothetical protein,,,,,,,,GEGEGB_04524,
group_2467,,hypothetical protein,,,,,,,,GEGEGB_01441,
group_2441,,hypothetical protein,ONMMKP_01809,,,,,,,,
group_2433,,hypothetical protein,,IKCLMC_01537,,,,,,,
group_2428,,hypothetical protein,,,,,,,,,BEJGEH_04586
group_2427,,hypothetical protein,,,,,,,,,BEJGEH_04354
group_2421,,hypothetical protein,,IKCLMC_03348,,,,,,,
group_2407,,hypothetical protein,,,,,LNHIMF_03173,,,,
group_2390,,hypothetical protein,ONMMKP_02964,,,,,,,,
group_2384,,hypothetical protein,,,PKJKAM_03190,,,,,,
group_2379,,hypothetical protein,,,,,,AJBGEP_04837,,,
group_2366,,hypothetical protein,,,,,,AJBGEP_04829,,,
group_2360,,hypothetical protein,,,,,,,,,BEJGEH_04379
group_2353,,hypothetical protein,,,,,,,,GEGEGB_04885,
group_2351,,hypothetical protein,,,,,,,,GEGEGB_01692,
group_2341,,hypothetical protein,,,,,,,HFCAGB_02232,,
group_2340,,hypothetical protein,,,,,,,HFCAGB_01090,,
group_2324,,hypothetical protein,,,,,LNHIMF_00568,,,,
group_2320,,hypothetical protein,ONMMKP_01123,,,,,,,,
group_2311,,hypothetical protein,ONMMKP_01363,,,,,,,,
group_2306,,hypothetical protein,,,PKJKAM_03472,,,,,,
group_2300,,hypothetical protein,,,,,,,,GEGEGB_00927,
group_2298,,hypothetical protein,,IKCLMC_02386,,,,,,,
group_2294,,hypothetical protein,,,,,,,,GEGEGB_03858,
group_2254,,hypothetical protein,,IKCLMC_01196,,,,,,,
group_2250,,hypothetical protein,,,,,,,,,BEJGEH_04591
group_2240,,hypothetical protein,,,,,,,,GEGEGB_01451,
group_2228,,hypothetical protein,,,,,LNHIMF_00670,,,,
group_2220,,hypothetical protein,,,,,LNHIMF_00668,,,,
group_2218,,hypothetical protein,ONMMKP_01868,,,,,,,,
group_2199,,hypothetical protein,,IKCLMC_00323,,,,,,,
group_2192,,hypothetical protein,,,,,,,,GEGEGB_01445,
group_2182,,hypothetical protein,ONMMKP_02289,,,,,,,,
group_2150,,hypothetical protein,,,,,,,HFCAGB_00629,,
group_2114,,hypothetical protein,,,,,LNHIMF_04720,,,,
group_2112,,hypothetical protein,ONMMKP_01330,,,,,,,,
group_2091,,hypothetical protein,ONMMKP_01359,,,,,,,,
group_2089,,hypothetical protein,,,,,,,,,BEJGEH_02751
group_2072,,hypothetical protein,,,,,,,HFCAGB_01088,,
group_2070,,hypothetical protein,,IKCLMC_02358,,,,,,,
group_2038,,hypothetical protein,,,,,,,,,BEJGEH_01985
group_2037,,hypothetical protein,,,,,LNHIMF_03778,,,,
group_2022,,hypothetical protein,,,,,,,HFCAGB_02234,,
group_2005,,hypothetical protein,,,,,,,,GEGEGB_01420,
group_2004,,hypothetical protein,,,,,,AJBGEP_02152,,,
group_1977,,hypothetical protein,ONMMKP_00793,,,,,,,,
group_1962,,hypothetical protein,,,,,LNHIMF_04715,,,,
group_1950,,hypothetical protein,,,,,,,,,BEJGEH_04576
group_1949,,hypothetical protein,,,,,,,,,BEJGEH_04554
group_1908,,Hypothetical bacteriophage protein,,,,,,AJBGEP_01260,,,
group_1903,,hypothetical protein,ONMMKP_01873,,,,,,,,
group_1890,,hypothetical protein,,,,,,,,GEGEGB_01320,
group_1882,,hypothetical protein,,,,,,AJBGEP_01258,,,
group_1856,,hypothetical protein,,,,,,,,GEGEGB_02699,
group_1829,,hypothetical protein,,,,,,,,GEGEGB_00382,
group_1821,,hypothetical protein,,,,,,,,GEGEGB_03245,
group_1818,,hypothetical protein,ONMMKP_01356,,,,,,,,
group_1813,,hypothetical protein,,IKCLMC_04132,,,,,,,
group_1805,,hypothetical protein,,,,,LNHIMF_00698,,,,
group_1732,,hypothetical protein,,,,,,,,GEGEGB_01977,
group_1726,,hypothetical protein,ONMMKP_02288,,,,,,,,
group_1688,,hypothetical protein,,,,,,,HFCAGB_02224,,
group_1658,,hypothetical protein,,,PKJKAM_04041,,,,,,
group_1644,,hypothetical protein,,IKCLMC_00243,,,,,,,
group_1638,,hypothetical protein,,,,,LNHIMF_00695,,,,
group_1624,,hypothetical protein,,,,,,,,GEGEGB_04464,
group_1600,,hypothetical protein,,,,,,,HFCAGB_04745,,
group_1544,,hypothetical protein,,,,,,,,GEGEGB_02784,
group_1531,,hypothetical protein,,,,,LNHIMF_00351,,,,
group_1510,,hypothetical protein,,,,,LNHIMF_00302,,,,
group_1433,,hypothetical protein,,IKCLMC_03342,,,,,,,
group_1420,,hypothetical protein,,,,,,,HFCAGB_00611,,
group_1397,,hypothetical protein,,,,,,,HFCAGB_02235,,
group_1384,,hypothetical protein,,,PKJKAM_02232,,,,,,
group_1383,,hypothetical protein,,IKCLMC_02074,,,,,,,
group_1373,,hypothetical protein,ONMMKP_00773,,,,,,,,
group_1359,,hypothetical protein,,,,,,,,GEGEGB_04527,
group_1333,,hypothetical protein,,,,,,,,GEGEGB_04526,
group_1313,,hypothetical protein,ONMMKP_02298,,,,,,,,
group_1263,,hypothetical protein,,,,,,,,,BEJGEH_04597
group_1253,,hypothetical protein,,,,,,,,GEGEGB_04475,
group_1246,,hypothetical protein,,,PKJKAM_03192,,,,,,
group_1177,,hypothetical protein,,,,,LNHIMF_00576,,,,
group_1162,,Phage conserved hypothetical protein C-terminal domain-containing protein,,,,,,,HFCAGB_02208,,
group_1092,,hypothetical protein,,IKCLMC_00320,,,,,,,
group_1030,,hypothetical protein,,,,,,,,,BEJGEH_04384
group_1005,,hypothetical protein,,,,,,,,,BEJGEH_03178
group_906,,hypothetical protein,,,,,,,,,BEJGEH_04590
group_879,,hypothetical protein,,,,,,,,GEGEGB_01563,
group_867,,hypothetical protein,,,,,,,,GEGEGB_02548,
group_790,,hypothetical protein,,,,,,,,,BEJGEH_02588
group_745,,hypothetical protein,,,PKJKAM_04032,,,,,,
group_722,,hypothetical protein,,,,,,,,,BEJGEH_01040
group_631,,hypothetical protein,,,,,,,,GEGEGB_00932,
group_616,,hypothetical protein,,,,,,,,,BEJGEH_04574
group_615,,hypothetical protein,,,,,,,,GEGEGB_03102,
group_585,,hypothetical protein,,,,,LNHIMF_02778,,,,
group_501,,hypothetical protein,ONMMKP_01872,,,,,,,,
group_480,,hypothetical protein,,,,,,,,GEGEGB_01434,
group_464,,hypothetical protein,,,,,,,,GEGEGB_00930,
group_451,,hypothetical protein,,,,,,,HFCAGB_04021,,
group_389,,hypothetical protein,,IKCLMC_00952,,,,,,,
group_339,,hypothetical protein,,,,,,,HFCAGB_02245,,
group_178,,hypothetical protein,,,,,,,,,BEJGEH_04580
group_115,,hypothetical protein,,,,,,,,GEGEGB_04596,
group_72,,hypothetical protein,,,,,,,,GEGEGB_04787,
group_62,,hypothetical protein,,,,,,AJBGEP_04690,,,
group_39,,hypothetical protein,ONMMKP_03720,,,,,,,,
